customer_id,first_name,last_name,email,phone,registration_date,last_activity_date,segment,total_purchases,total_spent,average_order_value,acquisition_channel,is_active,address,preferences
1347,Megan,Bell,tmurray@example.com,001-682-203-9320x9786,2024-04-16,2025-05-03,Premium,5,3228.63,2309.55,Direct,False,"{'street': '30378 Roth Green Suite 650', 'city': 'Kimberlyton', 'state': 'OK', 'zip': '46769', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Email', 'Mail', 'SMS'], 'favorite_products': [49, 16, 85]}"
1348,Dennis,Morales,whitebradley@example.com,431.797.6038x37231,2022-12-06,2024-10-15,New,19,2352.01,115.13,Referral,False,"{'street': '0361 Michael Green', 'city': 'East Julia', 'state': 'MP', 'zip': '36860', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Email', 'Mail', 'SMS'], 'favorite_products': [97, 20]}"
1349,Rose,Barrett,sjohnson@example.net,(923)807-4084x129,2020-06-19,2023-02-23,Premium,21,5881.65,134.14,Advertisement,True,"{'street': '2944 Becky Fields Suite 570', 'city': 'Dunlapfurt', 'state': 'DC', 'zip': '88833', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [21, 45, 66, 56, 97]}"
1350,Amy,Martinez,ashleyblevins@example.org,+1-428-429-1514x1752,2020-06-11,2022-06-17,New,55,16586.47,564.21,Advertisement,True,"{'street': '589 Hammond Freeway', 'city': 'Gonzalezview', 'state': 'IL', 'zip': '59110', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['Phone'], 'favorite_products': [60, 27, 31]}"
1351,Laura,Hall,ashleyturner@example.net,420-492-4404x77818,2022-01-01,2023-04-19,New,21,2835.59,266.38,Social Media,True,"{'street': '3113 Mark Gateway Apt. 003', 'city': 'New Patriciafurt', 'state': 'ME', 'zip': '72525', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Phone'], 'favorite_products': [83, 17, 89, 54, 93]}"
1352,Thomas,Mueller,xlevine@example.org,929-995-9437x17086,2021-03-01,2021-09-24,Regular,20,11524.89,279.47,Social Media,True,"{'street': '233 Sarah Mount', 'city': 'Westtown', 'state': 'IA', 'zip': '63415', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Mail', 'Email', 'SMS'], 'favorite_products': [15, 63, 8, 14]}"
1353,Shawn,Bennett,alexis81@example.com,432-617-5777x244,2021-07-27,2021-10-07,Regular,43,4908.79,1023.46,Referral,False,"{'street': '16345 Marquez Crescent Suite 542', 'city': 'Kevinfort', 'state': 'WA', 'zip': '61937', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics'], 'communication_preferences': ['Phone'], 'favorite_products': [73]}"
1354,Gwendolyn,Wiley,ryanclark@example.org,578-912-1864,2020-07-05,2024-04-29,Regular,8,13273.15,419.78,Web Search,False,"{'street': '208 James Mill Suite 526', 'city': 'Grantside', 'state': 'AR', 'zip': '20945', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Email'], 'favorite_products': [94, 36]}"
1355,Anita,Dorsey,sarah34@example.org,223.500.8047,2024-08-28,2025-03-01,Regular,7,959.18,114.72,Advertisement,True,"{'street': '020 Mendez Stravenue', 'city': 'Lake Lisaberg', 'state': 'AS', 'zip': '93680', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Appliances'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [31, 39, 14]}"
1356,Kelly,Hicks,dgilbert@example.org,966-221-4579,2022-11-19,2024-09-18,New,21,3719.94,289.21,Partner,False,"{'street': '8313 Gabriel Key Apt. 202', 'city': 'Williamsonville', 'state': 'OR', 'zip': '28459', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [21, 74, 79, 68, 16]}"
1357,Keith,Meza,ularsen@example.org,8132737966,2025-02-25,2025-03-02,VIP,1,1036.66,467.42,Web Search,True,"{'street': '79659 Holmes Crossing Suite 494', 'city': 'Dannystad', 'state': 'MO', 'zip': '71788', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics', 'Appliances'], 'communication_preferences': ['Mail', 'Phone', 'Email'], 'favorite_products': [98, 39]}"
1358,Debra,Hahn,christopher15@example.com,891.366.3800x90613,2022-01-03,2022-06-20,Regular,17,6076.96,275.49,Social Media,False,"{'street': '7532 Vicki Plains Suite 170', 'city': 'West Jessicaberg', 'state': 'AZ', 'zip': '20152', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture', 'Electronics'], 'communication_preferences': ['Email'], 'favorite_products': [93, 27, 3, 35, 80]}"
1359,Jody,Cox,reevesstephanie@example.net,(405)913-0319,2025-03-01,2025-03-10,Regular,1,553.6,553.6,Advertisement,True,"{'street': '74791 Li Springs', 'city': 'Lake Lindsayborough', 'state': 'MH', 'zip': '37740', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Electronics'], 'communication_preferences': ['Email', 'SMS', 'Mail'], 'favorite_products': [48, 18]}"
1360,Steven,Williams,sgentry@example.net,767.270.2664x187,2023-03-11,2023-04-19,Regular,8,3348.6,303.16,Direct,True,"{'street': '84204 Lam Garden', 'city': 'South Tiffany', 'state': 'ND', 'zip': '72874', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics'], 'communication_preferences': ['Mail', 'SMS', 'Phone'], 'favorite_products': [87, 45, 12]}"
1361,Cody,Ramos,salvarez@example.net,658.930.1255,2022-05-21,2023-06-21,Premium,20,662.08,21.42,Direct,True,"{'street': '696 Robin Branch', 'city': 'Williamsborough', 'state': 'WA', 'zip': '43353', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Email'], 'favorite_products': [57]}"
1362,Jennifer,Fields,russell62@example.net,393.249.0102x11561,2022-11-02,2023-03-13,Regular,17,3042.43,214.75,Social Media,True,"{'street': '655 Alexander View', 'city': 'Powellborough', 'state': 'CT', 'zip': '44191', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Furniture'], 'communication_preferences': ['Email', 'SMS', 'Mail'], 'favorite_products': []}"
1363,Cassandra,Wong,jeffreytucker@example.net,941-807-0090,2021-12-17,2023-06-12,Regular,31,3519.5,261.68,Advertisement,True,"{'street': '932 Cynthia Common Suite 661', 'city': 'South Jacobstad', 'state': 'KS', 'zip': '62415', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Electronics'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': [50]}"
1364,Gordon,Johnson,kendra08@example.org,001-944-292-3698x366,2024-02-17,2024-03-28,Regular,6,1884.31,640.05,Social Media,False,"{'street': '07440 Chapman Plains', 'city': 'South Anthony', 'state': 'SD', 'zip': '02483', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Mail'], 'favorite_products': []}"
1365,Wayne,Valdez,leedixon@example.net,724.864.6558x3768,2024-09-18,2025-04-05,Premium,6,1186.15,220.57,Advertisement,True,"{'street': '316 Betty Island', 'city': 'South Elizabethchester', 'state': 'WY', 'zip': '38315', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Furniture'], 'communication_preferences': ['Mail', 'Email'], 'favorite_products': [80, 30]}"
1366,Lisa,Townsend,david09@example.org,(579)493-8543x9560,2020-06-14,2020-09-04,Premium,29,15947.34,617.39,Partner,True,"{'street': '422 Wilson Prairie', 'city': 'New Cassandrastad', 'state': 'NE', 'zip': '91555', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Email', 'Phone', 'SMS'], 'favorite_products': [29]}"
1367,April,Perez,fostertonya@example.net,782-508-0064x8484,2022-05-14,2024-06-03,Premium,15,11147.12,2583.74,Web Search,True,"{'street': '74894 Bishop Rue', 'city': 'Jonesbury', 'state': 'ND', 'zip': '09347', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing'], 'communication_preferences': ['Mail'], 'favorite_products': [16, 6, 51]}"
1368,Natalie,Duke,abailey@example.com,494.616.1936x4465,2022-12-18,2024-09-07,Regular,21,2663.42,91.2,Social Media,True,"{'street': '40890 Nelson Drives Suite 087', 'city': 'New Aaron', 'state': 'NJ', 'zip': '30578', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Furniture'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [46, 52, 4]}"
1369,Rebecca,Boyd,diane31@example.org,001-651-365-9634x136,2023-08-09,2024-04-05,Regular,8,8306.2,531.17,Social Media,True,"{'street': '60798 Rachel Lodge Suite 856', 'city': 'Angelchester', 'state': 'MS', 'zip': '21150', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture', 'Clothing'], 'communication_preferences': ['Mail'], 'favorite_products': [71, 94, 90, 61]}"
1370,Jason,Cordova,cynthia85@example.net,312.404.7087x9508,2022-02-14,2022-07-03,Regular,9,13658.46,2493.55,Direct,True,"{'street': '084 Johnson Island', 'city': 'North Julian', 'state': 'NC', 'zip': '96367', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Furniture'], 'communication_preferences': ['Phone', 'Mail', 'SMS'], 'favorite_products': [41, 18, 14, 2, 95]}"
1371,Scott,Stevenson,dgibson@example.com,(692)645-2274,2022-08-06,2023-11-03,New,25,6806.58,239.9,Advertisement,True,"{'street': '131 Sean Parkways Apt. 409', 'city': 'Turnerland', 'state': 'GA', 'zip': '72375', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['Phone'], 'favorite_products': [98]}"
1372,Laura,Combs,alex37@example.com,732-611-5669x1540,2020-05-25,2021-01-19,New,29,15383.92,568.3,Partner,True,"{'street': '42476 Pennington Green Apt. 778', 'city': 'West Misty', 'state': 'IA', 'zip': '05259', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Appliances'], 'communication_preferences': ['Mail', 'Phone', 'Email'], 'favorite_products': [54, 47, 44]}"
1373,Ashley,Pierce,jeffreycarrillo@example.net,(211)978-9125x168,2023-03-09,2024-08-11,VIP,15,2955.33,118.65,Advertisement,False,"{'street': '83551 Kathleen Tunnel', 'city': 'Caseyborough', 'state': 'MS', 'zip': '06870', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Mail', 'Phone', 'SMS'], 'favorite_products': [12, 32, 23, 70, 85]}"
1374,Christina,Montgomery,gtorres@example.org,533.514.8337x56568,2021-11-22,2024-10-16,Regular,38,12327.53,2090.37,Advertisement,False,"{'street': '761 Ashley Lane Apt. 673', 'city': 'Hayesborough', 'state': 'WI', 'zip': '79665', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['SMS'], 'favorite_products': [41]}"
1375,Tracy,Fox,william24@example.org,+1-258-847-8549,2024-07-23,2025-04-22,Premium,6,2795.42,649.32,Partner,False,"{'street': '613 Kim Hill', 'city': 'New Mike', 'state': 'CT', 'zip': '16515', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics', 'Clothing'], 'communication_preferences': ['Phone', 'SMS'], 'favorite_products': [87, 43, 37]}"
1376,Wanda,Carr,chrisyang@example.org,(804)628-1212,2020-09-11,2022-02-08,Regular,24,5635.64,237.45,Social Media,True,"{'street': '983 Stevens Extension Suite 808', 'city': 'New Krystalmouth', 'state': 'OH', 'zip': '10496', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Mail', 'Email', 'SMS'], 'favorite_products': [98]}"
1377,Jesse,Patel,richard57@example.net,+1-710-824-4930x09535,2020-12-13,2023-01-14,VIP,31,7532.36,367.24,Direct,True,"{'street': '953 Douglas Summit', 'city': 'East Lindsay', 'state': 'RI', 'zip': '07172', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Mail', 'SMS'], 'favorite_products': [21, 9]}"
1378,Amanda,Hahn,ecruz@example.com,620.249.1122x9227,2021-09-01,2022-10-28,Regular,42,9221.48,342.01,Partner,True,"{'street': '6527 Michael Island Suite 634', 'city': 'New Derek', 'state': 'MI', 'zip': '28481', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Clothing'], 'communication_preferences': ['SMS', 'Email', 'Phone'], 'favorite_products': [6]}"
1379,Douglas,Thompson,danielbeck@example.com,425-364-5049,2021-05-13,2022-08-19,Regular,11,7841.18,175.84,Advertisement,True,"{'street': '4617 Audrey Grove', 'city': 'Davidside', 'state': 'MO', 'zip': '77334', 'country': 'USA'}","{'preferred_categories': ['Furniture', 'Electronics'], 'communication_preferences': ['Mail', 'Phone', 'Email'], 'favorite_products': [2]}"
1380,John,Mason,gutierreztodd@example.com,(913)846-0864x2554,2022-07-05,2024-02-09,VIP,10,7831.55,773.01,Referral,False,"{'street': '97586 Priscilla Tunnel', 'city': 'South Michaelburgh', 'state': 'ME', 'zip': '21940', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Furniture', 'Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
1381,Kevin,Black,briannahernandez@example.org,001-443-964-4193,2024-11-25,2025-03-05,Premium,2,2688.73,2664.26,Referral,True,"{'street': '46243 Williams Springs Suite 182', 'city': 'North Theresa', 'state': 'NV', 'zip': '61665', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics', 'Appliances'], 'communication_preferences': ['Phone', 'Email', 'SMS'], 'favorite_products': [54, 84, 65, 67]}"
1382,Brittany,Johnson,smithelizabeth@example.org,732.422.0070x294,2021-01-21,2022-09-13,Regular,23,10825.74,629.08,Web Search,True,"{'street': '0007 Dominique Walk Suite 962', 'city': 'Chavezport', 'state': 'FL', 'zip': '96816', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [61, 91, 43, 97, 5]}"
1383,Jim,Mccall,orowland@example.net,(952)609-3649x9582,2021-06-28,2022-08-14,Regular,22,9402.82,1798.32,Web Search,True,"{'street': '29055 Jeffrey Circle', 'city': 'Leonton', 'state': 'AK', 'zip': '22573', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['Phone', 'Mail'], 'favorite_products': [30, 65, 70, 96]}"
1384,Ashley,Love,kellerstephen@example.org,577.728.9628x3142,2024-06-09,2024-11-11,New,10,1710.02,292.56,Direct,False,"{'street': '2139 Matthew Gateway', 'city': 'North Jamesstad', 'state': 'AL', 'zip': '18273', 'country': 'USA'}","{'preferred_categories': ['Electronics'], 'communication_preferences': ['Phone'], 'favorite_products': [4]}"
1385,Alexander,Hall,carlsonstephanie@example.org,+1-913-489-1055x59165,2023-10-02,2025-02-28,New,2,3933.42,851.33,Social Media,True,"{'street': '79194 Kelli Village', 'city': 'Sarahton', 'state': 'NE', 'zip': '36791', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Electronics'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [29, 24]}"
1386,Julia,Rice,bennettthomas@example.net,001-325-885-7211x40302,2021-10-07,2023-04-13,VIP,14,19015.82,828.28,Social Media,True,"{'street': '168 Kimberly Burg', 'city': 'Lindaport', 'state': 'IL', 'zip': '80258', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing', 'Furniture'], 'communication_preferences': ['Email', 'Mail'], 'favorite_products': [30]}"
1387,Emily,Boyd,stephanie97@example.org,(670)643-8371,2020-08-06,2020-12-16,Premium,47,7416.48,624.15,Social Media,True,"{'street': '31317 Smith Light', 'city': 'Haysmouth', 'state': 'RI', 'zip': '82130', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': [89, 7, 21, 75, 13]}"
1388,Ian,Taylor,warnermeghan@example.com,799.927.5828x289,2021-05-01,2024-05-21,New,22,3453.53,203.18,Partner,True,"{'street': '19495 Virginia Rue', 'city': 'Annaland', 'state': 'RI', 'zip': '72238', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Electronics'], 'communication_preferences': ['Email'], 'favorite_products': [43, 75, 15, 76]}"
1389,Matthew,Sawyer,cherylpage@example.com,(297)797-3585x854,2023-12-04,2024-02-28,Regular,3,4453.4,411.63,Partner,True,"{'street': '46540 Aaron Roads Apt. 556', 'city': 'Prattshire', 'state': 'WI', 'zip': '52525', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances', 'Electronics'], 'communication_preferences': ['Mail'], 'favorite_products': [63, 24, 99, 11, 64]}"
1390,Clinton,Aguirre,shannon93@example.com,(582)798-0396,2021-02-25,2022-07-08,Regular,23,16340.16,487.06,Partner,True,"{'street': '1605 Love Passage Suite 103', 'city': 'New Lisaburgh', 'state': 'GA', 'zip': '30875', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['SMS', 'Email'], 'favorite_products': [19, 63, 46, 82, 34]}"
1391,Robin,Perez,shannon95@example.com,(805)866-1971x59156,2025-02-02,2025-02-17,New,2,125.83,56.52,Referral,True,"{'street': '9882 Stuart Station', 'city': 'North Stevenview', 'state': 'LA', 'zip': '66636', 'country': 'USA'}","{'preferred_categories': ['Clothing', 'Appliances'], 'communication_preferences': ['SMS', 'Phone', 'Email'], 'favorite_products': [62, 36, 98, 94, 78]}"
1392,Anita,Oliver,richard61@example.net,976.887.6554x51029,2022-01-07,2024-04-03,Premium,18,22230.43,848.4,Direct,True,"{'street': '8601 Mcfarland Views', 'city': 'Thompsonmouth', 'state': 'ME', 'zip': '27424', 'country': 'USA'}","{'preferred_categories': ['Electronics', 'Clothing', 'Appliances'], 'communication_preferences': ['SMS'], 'favorite_products': [9, 88, 25, 40]}"
1393,Susan,Williams,mmathews@example.net,674.434.3722,2025-03-18,2025-03-18,Premium,0,84.65,42.48,Social Media,True,"{'street': '013 Anna Ports', 'city': 'Tinaton', 'state': 'IA', 'zip': '82797', 'country': 'USA'}","{'preferred_categories': ['Appliances'], 'communication_preferences': ['Mail', 'Email', 'SMS'], 'favorite_products': []}"
1394,Bruce,Williams,grantshannon@example.net,4093964100,2024-06-03,2025-05-17,Premium,11,4783.98,780.19,Direct,True,"{'street': '7950 Johnson Lake Apt. 288', 'city': 'Edwardsburgh', 'state': 'ME', 'zip': '65891', 'country': 'USA'}","{'preferred_categories': ['Appliances', 'Furniture'], 'communication_preferences': ['Mail', 'Phone'], 'favorite_products': [5, 12, 85, 33]}"
1395,Jacob,Martinez,millerjessica@example.org,850-871-8893x5254,2024-12-02,2025-03-17,Regular,2,931.32,351.85,Web Search,True,"{'street': '65032 Steven Summit Suite 949', 'city': 'Lake Tara', 'state': 'WI', 'zip': '25827', 'country': 'USA'}","{'preferred_categories': ['Clothing'], 'communication_preferences': ['SMS', 'Mail'], 'favorite_products': [39, 5, 63]}"
1396,Philip,Sanders,zimmermanmichael@example.net,587-446-4528x2512,2025-03-08,2025-04-20,New,2,573.35,573.35,Advertisement,True,"{'street': '823 Bryant Club Suite 968', 'city': 'Rodriguezview', 'state': 'LA', 'zip': '30336', 'country': 'USA'}","{'preferred_categories': ['Furniture'], 'communication_preferences': ['SMS'], 'favorite_products': []}"
